"","V1","V2","V3"
"ENSG00000144827",12.2768263921062,12.7119058897659,7.64138356183416
"ENSG00000100997",4.81857806722341,3.61751364178812,4.68325254334427
"ENSG00000131969",0.298241540091105,0.625075464342896,1.56104658376143
"ENSG00000139826",10.4731887945074,8.29835170520745,8.63861467234194
"ENSG00000248487",18.3505619897778,9.09160047772613,17.2598140083029
"ENSG00000114779",4.80980154744134,5.43108091758,2.85173869660875
"ENSG00000140526",6.42457864870091,10.2522663437226,10.050813363858
"ENSG00000158201",8.01247151021561,4.79397734208815,3.70003681512084
"ENSG00000100439",4.59793917693508,4.44947733735004,4.44897610600752
"ENSG00000011198",27.7342037978445,26.7262919946454,30.9975243056008
"ENSG00000163686",12.9323664846793,8.54228061855018,13.0249991153985
"ENSG00000127220",0.0670339117312141,0.753729621996648,0.600531103608318
"ENSG00000136754",95.5353321234921,110.195510747941,78.4170626629626
"ENSG00000138443",9.94330706271985,13.344366890635,16.0112916718539
"ENSG00000108798",0.234580980164537,0.231429649337991,0.0031513308265463
"ENSG00000154175",2.17312553978636,0.676833337612418,3.05920224060431
"ENSG00000097007",3.02888662458037,5.71837696845291,3.97894526625518
"ENSG00000143322",10.7047073261013,6.13082669844829,6.45195971824527
"ENSG00000099204",27.7882347438167,26.3426595367661,32.5384191023016
"ENSG00000163995",3.01501695379594,2.92563973278031,4.17783565615638
"ENSG00000173210",3.03895718225682,5.81387069317409,3.15285000730865
"ENSG00000159842",11.0324379892481,10.9015169857416,8.69885960542057
"ENSG00000174429",2.034845913385,2.50006847056338,4.29707934545886
"ENSG00000114626",0.348059539010531,0.731643154114219,0.531413889349473
"ENSG00000166016",1.89762502989265,0.823425293839063,0.897016810771091
"ENSG00000060971",4.29654584813193,3.8626852558001,4.25174229085562
"ENSG00000167315",13.4219835716715,22.3512987159202,12.1268385267549
"ENSG00000132142",11.0521722558279,9.59365748216728,10.4930708622474
"ENSG00000076555",3.81147470056737,4.39014869974336,2.26067842570963
"ENSG00000111271",0.559019762352202,0.892053594750702,2.1793474356778
"ENSG00000240303",0.502507337052289,0.945957230429496,0.581505803442427
"ENSG00000151498",4.68493838862458,5.58258149189164,6.54278879356453
"ENSG00000177646",5.6806134941997,5.04577848778786,4.42080095765677
"ENSG00000115361",1.2465958279743,2.89917784376617,0.4297440379761
"ENSG00000117054",35.8678044191322,34.8414148758392,54.2111322836895
"ENSG00000122971",0.0511949336800439,0.949884275753104,0.0736617161002077
"ENSG00000196177",23.1619696016456,18.4700606217611,12.6538904994094
"ENSG00000072778",19.3686606182423,19.31593855466,19.9806667160978
"ENSG00000114331",17.3407846126473,20.6137719523122,18.8561322563607
"ENSG00000131584",0.998108574451461,0.559082402678438,1.23804188825341
"ENSG00000075239",22.6666444662661,15.2816353056351,22.4373616484241
"ENSG00000120437",29.2952424879678,21.5576800446555,13.5885384010555
"ENSG00000182827",15.41957861404,12.7263104698679,20.8835803011937
"ENSG00000181513",0.57207504007291,0.501200843971109,0.424882384440906
"ENSG00000107897",9.30693377940643,20.5151232774835,14.3779004706471
"ENSG00000135847",12.9669870160722,33.1723750226085,16.0279938442659
"ENSG00000176244",27.5078933137813,33.0373792933207,15.0455622962511
"ENSG00000110455",1.59888876492379,1.75384755637496,1.68042590356299
"ENSG00000102977",6.63224046758739,6.56107232518183,5.16565545538846
"ENSG00000264813",0.126662190291671,0.0167495541084791,5.24868644002358
"ENSG00000177076",0.243798032422349,0.458602613547277,0.23234207022273
"ENSG00000087085",0.663480825775838,1.36462753130165,1.2316495257523
"ENSG00000100813",5.92665359317455,7.16680297509955,6.48021213625902
"ENSG00000153086",2.21552372399894,2.71925320463822,1.1782955713851
"ENSG00000196636",8.04713307773814,7.5033888228109,12.2590296887146
"ENSG00000122729",4.88062195093789,3.84883056917668,6.07987968853727
"ENSG00000100412",14.0968573260084,15.6921457747569,17.1955080599369
"ENSG00000184227",5.06047668028701,5.65834167329963,1.66670277404028
"ENSG00000162390",1.44117697859947,2.09901210664618,1.29305979772133
"ENSG00000172497",0,0.238709598656188,0.375859213278114
"ENSG00000112304",13.8555152257075,14.8079276044242,13.3108840235568
"ENSG00000119673",7.92009287778329,5.20017476199753,3.03550905024941
"ENSG00000177465",3.10200497349251,3.14606585872856,4.15203836558913
"ENSG00000205669",13.0400972340762,14.3711971022111,6.15644186598543
"ENSG00000097021",18.9793636510325,31.6337659903963,22.818800173819
"ENSG00000101473",2.85765774588595,3.87711399752648,4.41763686444823
"ENSG00000123130",3.66255776509262,2.88526719015307,4.74203780073172
"ENSG00000161533",17.5603921290908,15.8928164374385,13.5945998870006
"ENSG00000168306",11.6590703035102,10.5495066488839,7.79468616835393
"ENSG00000087008",5.53335843555399,6.02579334945766,2.02989888175367
"ENSG00000143727",31.1240361524402,38.6076868177684,41.3998599297768
"ENSG00000134575",2.07582582034606,1.05452440571086,6.60481996778249
"ENSG00000155893",0.955013037678739,1.7433266470761,2.40216088016626
"ENSG00000014257",0.00549370510393112,0.194647324927813,0.0199853123143327
"ENSG00000111644",0,0.0820032879432771,0.0589506961195899
"ENSG00000147174",4.12621715087773,6.031813788815,4.58812892274605
"ENSG00000134940",0.348685908507476,3.12031039426319,1.03615725648183
"ENSG00000103740",11.9875381220893,15.4521287134202,6.02670351398733
"ENSG00000130377",0.00279835954432471,0.693119558111484,0.124104692106567
"ENSG00000167107",0.728546549984634,0.676540422187245,1.03182516496231
"ENSG00000151726",31.4197025639859,26.0861790625878,30.3722688943536
"ENSG00000123983",33.5242318945555,45.0871417711024,43.2605712973858
"ENSG00000068366",25.8521837495952,26.2370994134988,15.7545581242805
"ENSG00000197142",1.70119907018263,1.6273379677308,2.36382367950236
"ENSG00000164398",20.7100062570475,19.1582973242234,16.2118955893235
"ENSG00000183549",0.143701342599096,0.190534127453128,0.190127519356846
"ENSG00000154930",7.0599120695798,6.20527886552407,6.63302861932373
"ENSG00000131069",5.55729952958727,5.28251612011541,4.20224747984516
"ENSG00000111058",1.8074912248487,1.27976297712413,1.37005682585334
"ENSG00000143632",0.0998458196402178,1.00086121293594,1.24050744570868
"ENSG00000107796",18.9081503465485,20.0436925949025,0.79209448398873
"ENSG00000075624",573.962332327643,643.553324630436,536.98263345428
"ENSG00000159251",0.443929798815497,0.515783085206825,0.590369297386879
"ENSG00000163017",1.67366215934241,1.73569228086036,0.0659656897407481
"ENSG00000136518",6.61911130512402,3.74025529450701,5.57622596950039
"ENSG00000077080",4.634753970163,11.9486402698647,4.17022491377606
"ENSG00000072110",2.85413256235709,1.22555730011212,1.87051714221294
"ENSG00000077522",4.98930623512002,4.89840678950058,3.39205571573771
"ENSG00000130402",2.43386069210913,1.96165270232513,1.6493686059155
"ENSG00000131966",54.550843858427,55.748959707738,62.208051882836
"ENSG00000138107",27.5091751977976,23.1068666980097,26.6900461645501
"ENSG00000115073",4.18542595492886,5.46752310065236,2.16688007569648
"ENSG00000138071",47.1052651594875,60.5287119519247,42.1937841068972
"ENSG00000115091",14.8412819848675,7.65178830153793,10.7504237645631
"ENSG00000133627",1.65574030749519,2.73300668979837,4.84611136133809
"ENSG00000101442",5.90034124266958,5.81513262178933,4.52503117888592
"ENSG00000075089",19.7394892989787,28.3825626250919,27.6054098961958
"ENSG00000113812",6.86706671129927,7.64866778815547,11.4741836725817
"ENSG00000115170",1.6973201817325,3.29776362231482,8.85837471038416
"ENSG00000135503",1.46863013906834,2.35144532416397,1.86366001666008
"ENSG00000123612",1.50573662764795,3.11838490901949,1.09497759032968
"ENSG00000121989",32.3019619234738,15.1435135355052,34.6472355827048
"ENSG00000114739",5.05750673977517,4.06401100444493,2.74708182148641
"ENSG00000139567",0.318182517779743,0.340862868009042,0.0831333477519812
"ENSG00000132744",4.41284653338175,3.14986863759546,0.316319701611107
"ENSG00000119640",29.689129930604,14.1138399569851,33.2140714547743
"ENSG00000170634",10.2803488840108,11.7322903707391,12.7193321878074
"ENSG00000196839",4.33484850633307,4.22747420012034,2.9605668471486
"ENSG00000168803",10.9094174356786,9.83807672968203,8.02456082425629
"ENSG00000137845",4.12750081043617,4.3243826336582,2.97337340308289
"ENSG00000073670",2.39153648485578,5.93888128397836,2.64440185300245
"ENSG00000148848",0.287792586848137,0.286180483377571,4.55302702774077
"ENSG00000143537",1.19884150895295,0.0911845361359335,0.186985004193324
"ENSG00000151694",34.1767612051695,28.235206859121,24.8665407450042
"ENSG00000135074",4.90976180630177,2.84974064166375,7.62656915781516
"ENSG00000134007",18.7805643473264,15.2776184105187,16.9320236341947
"ENSG00000139985",0.37915725496468,0.473947787428176,1.44225766045608
"ENSG00000008277",7.44065890405236,9.67123664578681,11.462278458759
"ENSG00000114948",2.59011219661132,2.01702855385272,5.33091125830564
"ENSG00000042980",10.5939943311043,9.2640039346053,1.90926019354667
"ENSG00000197140",0.613970355456916,0.346555381981692,1.05266397359663
"ENSG00000149451",6.01049739252959,3.0256773795419,14.2026461021012
"ENSG00000151651",0.492298606119052,0.155607085104623,0.478387748678646
"ENSG00000168615",12.1228695120687,11.2683635172889,9.07716836653886
"ENSG00000134028",1.09539770900606,1.09925528932857,0.143129339103001
"ENSG00000154734",13.76072423619,13.8404795324873,9.0904460355022
"ENSG00000145536",0.406843379585093,0.638308253897027,0.791070175241964
"ENSG00000140470",0.715353687866817,0.353434885834164,0.633406270635792
"ENSG00000140873",1.13983574840784,5.57746915262895,1.56979771845314
"ENSG00000145808",4.74903053566606,4.11914294504578,4.78758269420274
"ENSG00000156140",0.344038454148094,1.13372914661213,2.41405154040913
"ENSG00000158859",5.24151912831679,9.21329819177236,5.30599676968978
"ENSG00000154736",0.00905999732075339,0.577145076768768,1.15503016587866
"ENSG00000049192",4.65895760411027,2.55813731862818,6.27451731920886
"ENSG00000134917",0.906318587152493,1.57852706302121,1.37950728158682
"ENSG00000163638",2.03356858542548,2.54193348073029,1.73707895865925
"ENSG00000178031",0.145972185590561,0.604230294729699,0.727910277761907
"ENSG00000156218",1.49078228667803,0.103485118285577,2.80196657531173
"ENSG00000143382",1.80785757699239,1.39337759586689,0.695178939207895
"ENSG00000185761",0.447078866114214,0.176797780436719,0.0486898860000189
"ENSG00000184060",2.94123593579166,6.07384946764561,2.86445879402515
"ENSG00000160710",25.0166117096219,29.4263016342137,34.0390767172993
"ENSG00000197381",2.10018744491418,2.6076831660062,2.41373858903074
"ENSG00000185736",13.2221569739618,11.5951046701,20.4050638548604
"ENSG00000065457",14.0066576945079,7.11723182203249,15.3289546189963
"ENSG00000189007",4.51866836055221,5.09806978915712,6.83589615762386
"ENSG00000213638",0,0.0686532006935398,0
"ENSG00000142920",3.12428246018168,1.00148468735761,3.25544607264642
"ENSG00000063761",6.68511515039238,4.43745890485577,8.26091243736808
"ENSG00000133597",0.530259199885412,2.72725326650737,1.82811131768645
"ENSG00000163050",1.07483937137439,1.05318256161166,0.985805091582844
"ENSG00000123815",0.222833940779397,0.277853474916806,0.781842733354923
"ENSG00000164742",2.05633205789444,1.40564233801643,3.2447090847525
"ENSG00000078295",12.5768672996609,12.986445223336,15.0134109700345
"ENSG00000138031",3.98087531066736,5.43971842664288,2.9786614566386
"ENSG00000129467",1.11816224718607,2.88903631503847,1.01523545720087
"ENSG00000173175",2.67704733359249,4.62368034172329,4.10085410423311
"ENSG00000174233",1.88850202171635,1.81541092432543,2.50120078015576
"ENSG00000121281",0.531083208955326,0.631487329198187,0.602127025424906
"ENSG00000155897",9.63207954273603,2.28939302582447,4.5704501915466
"ENSG00000162104",0.6662307327474,0.660227055813772,1.50028287134297
"ENSG00000141433",0.833132035580451,2.34819077997954,1.42839577777747
"ENSG00000078549",40.7064597921011,25.7869423176335,39.323760164548
"ENSG00000087274",23.3797619388054,20.1801595332213,22.8586465989031
"ENSG00000075340",2.50633596062101,2.10112970973647,2.39644357965316
"ENSG00000148700",82.4730370785098,70.1145258304094,79.3453518359697
"ENSG00000196616",0,0,0.124872658677688
"ENSG00000197894",16.2566184262103,18.7365514488117,25.0199207020259
"ENSG00000147576",30.1844520503697,30.1833682196732,32.0294160909594
"ENSG00000182551",10.3885295484911,9.63634599998011,9.03746819990274
"ENSG00000159346",14.8554898748553,17.5658858187668,21.9965703292791
"ENSG00000006831",23.0909445960295,19.6495261789198,14.0139605481281
"ENSG00000156110",16.6420380877834,30.898761112117,20.1147344982503
"ENSG00000148926",9.97901180248036,3.54210172421167,6.18322454609238
"ENSG00000101126",9.89978990892934,7.73646083020339,9.52984383407961
"ENSG00000101544",17.3271410490348,9.15949328708038,18.9175465110505
"ENSG00000181915",9.29320007916764,15.8368570942768,14.8351888116767
"ENSG00000163485",1.17672939243351,1.0324616343058,1.07239090243847
"ENSG00000128271",0.192709010307388,0.565402922387109,2.45429098384128
"ENSG00000170425",8.6919706380389,15.0886455523867,13.3425853938091
"ENSG00000121933",13.5820504323769,14.0758218215546,3.15207208945978
"ENSG00000159322",4.44116325941166,2.74058183652189,2.34452695559816
"ENSG00000144843",0.682753169580574,0.994739331894456,0.372579191773316
"ENSG00000116863",13.4438974205731,24.7916285647027,19.1040094911241
"ENSG00000120907",0.901466954638854,1.74988462311128,0.818657930378419
"ENSG00000170214",3.34957368118668,0.657568041343579,1.65895931659951
"ENSG00000171873",3.95575197855339,0.91018350678611,6.50315880807689
"ENSG00000150594",2.47961999313752,0.781385926360471,1.28902012353695
"ENSG00000184160",0.726605273122768,0.348492623932594,1.26960680381434
"ENSG00000043591",26.0508279075006,26.4401554985134,27.3128871454089
"ENSG00000169252",43.9007820642956,25.3743937240718,6.26966604387384
"ENSG00000100077",27.9135159169868,25.2716644165038,28.8375780617286
"ENSG00000130706",19.0744960834614,18.0443721092588,14.5624148436143
"ENSG00000239900",4.77761235305997,3.6488001346605,4.77194147608054
"ENSG00000035687",10.5792322559379,9.05812325166575,15.4476376341441
"ENSG00000111863",0.0612212175843091,0.0941875785971534,0.101605995672982
"ENSG00000106624",1.66111451924624,1.15539954069044,1.29726635466333
"ENSG00000139154",85.2045538348094,94.8292235316719,110.089232901543
"ENSG00000181026",2.80170770995643,1.69319749174272,3.00093263737928
"ENSG00000104964",7.25218899794071,8.14571748308004,9.07819935274711
"ENSG00000196526",1.93336108060921,3.37014722958639,6.10948433333042
"ENSG00000157510",11.308236728718,11.1761975009114,10.2977449335007
"ENSG00000169129",4.42685016425067,5.41317388212792,7.30331944660521
"ENSG00000172493",4.00779008238125,3.76490835445334,3.81666488806676
"ENSG00000155966",1.32435750319309,1.43224499330961,0.509847357363149
"ENSG00000144218",3.08586260093145,2.4696086911524,3.48982564673691
"ENSG00000072364",15.358163792358,22.2754537888141,20.7787644099652
"ENSG00000141385",12.898782475969,8.08104890957834,12.3914393389282
"ENSG00000183077",8.82696041824384,4.24364715942258,4.601628401449
"ENSG00000119844",17.5232670908285,20.8066782884567,22.2234640231766
"ENSG00000038002",16.0376316592411,16.2217213344297,22.6214466359122
"ENSG00000157985",2.89308290356786,5.29338884542269,4.51412429637071
"ENSG00000135439",2.91439387107509,1.51050292647219,3.37719213609015
"ENSG00000133612",1.07098591624513,1.88601085892886,0.814522548612393
"ENSG00000172650",1.74106411874007,5.36719747972413,3.46070652020565
"ENSG00000204149",10.0263091215167,8.38275764974155,7.40531343113962
"ENSG00000174194",2.4052102649604,0.335957154573735,2.13769084540861
"ENSG00000166748",0.0198621029763133,0.0967288684910845,0.389952344712404
"ENSG00000165923",4.1475130973625,2.11730969828663,3.11196210776326
"ENSG00000146856",3.80281784837043,1.85642928418472,2.47944990993836
"ENSG00000186094",2.77180707593826,1.66658847674151,2.09018410060301
"ENSG00000084693",1.20223227190979,0.722432007287234,0.926671283535624
"ENSG00000173744",9.06673373932973,8.35187127278426,7.11422125451992
"ENSG00000106351",1.42310346156198,2.3255717620107,1.24534105223998
"ENSG00000164252",9.96713517087668,8.57822089658965,11.2888345317705
"ENSG00000162688",35.6955453338104,19.4531435251092,17.0248773682784
"ENSG00000116771",0.751683948111132,0.112266496541888,0.42082897552536
"ENSG00000187546",3.43196018755883,2.87887872875355,0.563466965055822
"ENSG00000160216",3.46117861792321,4.24063191407712,3.41193548804935
"ENSG00000026652",2.91892298592412,5.48904210172637,5.66402022245656
"ENSG00000155189",17.4395573161126,13.0722740094399,14.3937554765419
"ENSG00000158669",4.60606659799555,2.61629939142233,6.25237841992585
"ENSG00000138678",10.9947459519523,10.4423916261821,1.11530090556086
"ENSG00000188266",0.395381838709589,0.570304350571288,0.130195927585958
"ENSG00000018510",7.12787348401295,6.95548660273184,8.56835200822955
"ENSG00000106541",0.676271957847489,1.0647182377433,1.46081594055234
"ENSG00000135744",142.611854413789,140.043552207929,91.4696161942861
"ENSG00000135049",33.7369520805649,21.1027781556473,19.8566842210637
"ENSG00000144891",0,0.668607477195558,0.0481877024347309
"ENSG00000177674",7.20776209367346,5.69911093772177,8.64883794539853
"ENSG00000113492",0.0210215180721134,0,4.15153896114129
"ENSG00000164089",237.075319267221,197.918859462245,147.818473946051
"ENSG00000175309",1.04772968343972,3.78126081760526,5.47796493491763
"ENSG00000153207",13.8955341106946,14.3531896348026,8.79685188300367
"ENSG00000101444",6.31061148039307,18.7403831720018,15.4969153527348
"ENSG00000168710",87.4754430452346,82.742668671377,74.6876087329538
"ENSG00000158467",17.1923390569318,12.3423335870367,9.64638101736102
"ENSG00000126705",0.940238408409862,0.831219122802706,1.32422368009508
"ENSG00000135541",83.861685817092,81.2082086772347,99.3828148937515
"ENSG00000124942",3.32450155428912,2.88065142427179,1.77111005655007
"ENSG00000185567",0.645662391850418,0.599484333276518,1.8760154104694
"ENSG00000106546",5.94193736181603,3.73919944063984,3.50811012179649
"ENSG00000063438",1.12303866910891,0.904881338055098,1.74187383989253
"ENSG00000100591",39.0039939949771,40.2584154013004,37.742395048596
"ENSG00000173209",5.16146212001477,6.27894068363744,5.67556890671838
"ENSG00000111732",0.312225983755125,0.522610035032794,0.0807047330985525
"ENSG00000186063",2.54994999350703,2.1735165021532,1.40167103117702
"ENSG00000126878",4.27728159441125,4.39552154889027,2.84196810770617
"ENSG00000156709",6.82251809182644,8.57703226222424,6.77581780496234
"ENSG00000042286",4.63196521553747,3.9784055079135,5.20892461558531
"ENSG00000183773",8.44471854550258,11.3025420932296,2.99217212201862
"ENSG00000146416",17.1491126344599,10.6825134396107,15.3270959885098
"ENSG00000112297",0.474071364726816,1.5993863407115,1.84855650694419
"ENSG00000163568",1.33390898753078,1.41936882023342,2.17083143409007
"ENSG00000164022",19.2322507192036,19.1386896621935,18.9345465367378
"ENSG00000106305",9.19518866796038,9.61360887397567,11.1324448143886
"ENSG00000110711",24.571008865036,29.8472653620111,41.4140709118723
"ENSG00000196581",0.959419381791785,0.949157459080592,0.887892568957072
"ENSG00000129474",0.0108536982652676,0.016429170027811,2.12126286085704
"ENSG00000106992",13.4495255892879,17.3692560933685,15.7928727472147
"ENSG00000004455",5.0193189155778,7.42711231544404,8.44857808593305
"ENSG00000147853",39.7225660807236,30.0060895164114,32.4309262710116
"ENSG00000162433",10.2829237745367,9.96667155930313,8.94859161962807
"ENSG00000154027",11.9619152534848,19.1233915738876,15.3831407241231
"ENSG00000165695",2.40782801489327,0.405421574598138,0.362794927508969
"ENSG00000121057",9.67470214686907,12.3598172886887,10.41943189909
"ENSG00000108599",6.37493214957929,14.1618447602469,12.6503188008817
"ENSG00000023516",18.4812193043472,19.4898145054303,25.2729039990548
"ENSG00000131016",31.9653815921726,23.7315885924021,30.945629704361
"ENSG00000170776",6.49286519024756,8.88002941073918,6.76770673286486
"ENSG00000186471",0.216942868342828,0.340585617818942,0.63682946536522
"ENSG00000111254",0.262675605359821,0.239593924973851,1.96969253000045
"ENSG00000179841",6.47634102963699,5.82062237745532,4.37839955628043
"ENSG00000151320",11.6279609806225,12.0563443304301,18.0957421657462
"ENSG00000118507",15.8595389474552,9.01526359352989,11.7880721282067
"ENSG00000105127",18.8682421960227,18.0675994892248,24.3099994334025
"ENSG00000011243",7.79009396830438,6.83161229528527,5.24002270133284
"ENSG00000127914",40.4757035041423,39.2232663607659,50.8381714017684
"ENSG00000155085",3.27475535235541,2.29752592685967,2.81040111657273
"ENSG00000166452",20.9069431722926,18.5891660372746,7.41170902111707
"ENSG00000174574",14.7916865755363,13.0948330575839,17.8168404023501
"ENSG00000135334",49.430228927199,30.4541417826168,49.5709793812851
"ENSG00000106948",1.16508756893676,0.730486572155682,0.394510625102944
"ENSG00000162641",0.0290443852048842,0.403602208856053,0.235578373201744
"ENSG00000117448",16.397611352208,28.6447633382796,29.0798778811168
"ENSG00000085662",27.5153330663315,22.4937805493494,28.2232792339892
"ENSG00000165568",2.23757413972876,2.23582058720463,1.93755778697459
"ENSG00000053371",10.3212596989336,6.44648204971033,6.89121514991321
"ENSG00000162482",1.22507233743797,1.22507233743797,1.30844566217607
"ENSG00000142208",0.544488724602776,0.328933486563044,0.812337782541032
"ENSG00000204673",0.682732113194419,0.647843257909603,0.202611592489848
"ENSG00000105221",0.767729820743001,0.862326947544743,0.523879638130406
"ENSG00000117020",10.4851295582053,11.9019563537668,19.3107138666505
"ENSG00000166971",6.45346730631781,6.50085350998552,9.69231863500514
"ENSG00000148218",10.2484176526861,8.77951720502684,13.0115948670713
"ENSG00000023330",24.0111499791698,31.1833933728169,29.6376878091665
"ENSG00000163631",1.74975941977327,1.322943865752,1.38035817387399
"ENSG00000170017",41.3599749267929,44.0160847733964,50.1233636034429
"ENSG00000161618",1.10216621868483,4.31192036403973,1.51209573216798
"ENSG00000059573",7.19005623584241,8.01554544744985,3.3654906385578
"ENSG00000165092",15.5352618403906,24.9390390276639,10.3100897000586
"ENSG00000128918",0.313215275238099,3.84784344762028,0.331350882302888
"ENSG00000184254",0.427618238753538,0.427864802180344,1.16484461408226
"ENSG00000137124",0.943975527795608,1.09512726941566,2.48903321539084
"ENSG00000144908",1.5473160316016,3.01928174451682,0.918204601872828
"ENSG00000136010",0.895960751593671,5.25695078965528,7.3210554320559
"ENSG00000111275",41.9983628391158,47.0549309795828,34.6003029174544
"ENSG00000072210",8.4416271410761,7.78465305001588,6.66714244270709
"ENSG00000159423",3.25230260658877,4.31040566883559,2.09551093910451
"ENSG00000112294",15.8043088747867,18.0984907702959,18.7612642569407
"ENSG00000119711",9.77289652146585,14.9725028582083,12.2230610745885
"ENSG00000164904",10.351782247628,11.5200091448027,15.3643277391165
"ENSG00000118514",1.95359753340512,0.504942365273836,8.00138661139707
"ENSG00000143149",40.1607202883855,32.7256503962048,26.6123439439064
"ENSG00000149925",149.524490824105,156.959453950045,191.457577514979
"ENSG00000136872",0.465366914608029,0.157839669554577,0.504062175981741
"ENSG00000109107",502.459551297495,506.356575251973,423.89236526744
"ENSG00000033011",0.806231721146755,0.56115162404755,1.54961599372026
"ENSG00000139133",1.94890435653163,4.07362144150819,1.96505763822273
"ENSG00000175548",2.01885234947531,2.68898467217514,2.48735220078187
"ENSG00000253710",4.85489272505222,3.03983260076465,3.75751392831371
"ENSG00000182858",0.667693615843547,0.090665339815236,0.239169037249272
"ENSG00000101901",10.840258083608,12.6669185645611,11.9763254421934
"ENSG00000172339",1.36987686346975,3.58735329075476,1.47353713692226
"ENSG00000119523",3.4211807522639,4.44369737971148,2.99487524280502
"ENSG00000214160",1.92143822535385,1.84706735428872,3.35307972340453
"ENSG00000120697",26.6166652511097,26.8919444049488,31.0275482359406
"ENSG00000088035",13.3097722078219,12.7243547166011,10.8507739876815
"ENSG00000159063",12.0814354688716,46.8745842237083,38.1455062143558
"ENSG00000171094",1.28431027472202,0.934433875161598,1.61807873181366
"ENSG00000100601",6.08675233605991,1.13762301565698,5.67208559579659
"ENSG00000189046",7.05422480992931,4.65654140584103,7.4211501717174
"ENSG00000166199",5.34285543400564,6.432227742963,17.9064126700816
"ENSG00000160993",6.44147805028169,2.92902866693891,1.87479578195543
"ENSG00000091542",16.3198628388976,16.6805178318428,15.040173074686
"ENSG00000125652",6.27964249714053,3.00219392074387,7.699642899461
"ENSG00000137760",6.25566976750309,4.29303178859907,8.21684778893217
"ENSG00000116127",3.53382455288708,4.71203465036785,5.68211168176968
"ENSG00000108839",0.23305067195128,0.368621540049771,0.742065460135248
"ENSG00000132965",81.1215540598996,69.924606127795,21.9244607872637
